"x","y","min.cover","max.cover","mean.cover","count"
708108.556701031,4486073.65979381,4,100,86.3144329896907,194
710792.079207921,4484990.64356436,6,100,88,202
678877.611940298,4484127.76119403,2,100,71.7611940298507,67
679189.285714286,4484010,4,100,49.5714285714286,14
712914.596273292,4483259.62732919,2,100,85.0310559006211,161
754503.092783505,4484291.59793814,2,100,83.1907216494845,194
715495.606060606,4483128.33333333,2,100,84.6565656565657,198
684675.476190476,4482262.85714286,2,100,79.8968253968254,126
714838.125,4482863.625,3,100,83.525,160
713351,4482610,2,88,43.0833333333333,60
751989.310344828,4482984.31034483,4,100,75.1724137931034,58
751249.714285714,4482498,3,100,74.7142857142857,70
751509.723320158,4482136.71936759,3,100,85.0632411067194,253
702456.151685393,4479623.42696629,4,100,89.7275280898876,356
700620,4479671.78571429,3,100,81.3214285714286,84
700892.692307692,4479621.53846154,10,100,79.9230769230769,78
706464.6,4479115.2,6,100,85.4533333333333,150
706749.122807018,4479100.1754386,2,100,89.1812865497076,171
706980.714285714,4479062.85714286,5,100,69.3928571428571,84
748777.043478261,4478664.26086957,2,100,78.9130434782609,115
712893,4470654,2,98,43.2,10
738992.068965517,4468789.65517241,3,100,73.3620689655172,58
741330,4467387.93103448,2,100,76.0862068965517,58
749191.923076923,4480813.46153846,2,100,72.8846153846154,78
629429.130434783,4476247.39130435,3,100,68.4057971014493,69
632290.970149254,4477226.19402985,3,100,82.4925373134328,134
632802.403846154,4476858.75,2,100,79.9038461538462,104
633576,4476148.28571429,2,100,76.5904761904762,105
635296.25,4479237.5,3,100,78.5520833333333,96
634201.237113402,4481805.46391753,2,100,78.3505154639175,97
634305.454545455,4481475.90909091,2,100,72.8030303030303,66
636901.68,4481311.92,2,100,80.488,125
637197.293233083,4481301.87969925,2,100,79.2932330827068,133
642083.4375,4487919.84375,2,100,75.046875,64
643003,4487611,2,100,56.7666666666667,30
643145.769230769,4487844.61538462,2,100,77.3974358974359,78
647045.428571429,4484900.28571429,4,100,80.552380952381,105
648586.25,4483795,3,100,55.4166666666667,24
648788.414634146,4483684.75609756,2,100,70.0853658536585,82
647742.962962963,4482134.81481481,4,100,74.8024691358025,81
647848.75,4481868.125,2,100,70.1041666666667,48
643997.777777778,4480283.33333333,2,100,53.6666666666667,27
643958.041237113,4480538.65979381,2,100,77.7938144329897,97
642791.688311688,4479868.83116883,2,100,76.1168831168831,77
642857.142857143,4479523.28571429,3,100,71.9571428571429,70
641025.714285714,4478822.85714286,3,100,73.0476190476191,63
659435.454545455,4485824.77272727,2,100,81.9469696969697,132
661276.530612245,4486422.85714286,3,100,76.2448979591837,49
661872,4484878.36363636,3,100,77.2,110
664412.941176471,4482335.29411765,2,100,66.7843137254902,51
665683.571428571,4481422.85714286,21,100,78.4761904761905,42
667754.117647059,4480833.52941176,2,100,45,17
678589.615384615,4474951.15384615,2,100,70.4871794871795,78
684688.02919708,4482258.83211679,2,100,79.4817518248175,137
684810.962566845,4482551.71122995,2,100,81.7486631016043,187
685166.4,4483845.6,5,100,61.04,25
685263.658536585,4483668.53658537,2,100,78.780487804878,123
682658.709677419,4488774.67741936,2,100,70.741935483871,62
682778.076923077,4488961.73076923,2,100,69.3846153846154,52
675581.785714286,4485549.64285714,4,100,59.8571428571429,28
675627,4485345.66666667,4,100,82.7666666666667,90
673870.555555556,4485028.88888889,3,100,91.1481481481482,54
673527.653631285,4484839.27374302,4,100,83.3296089385475,179
673016.470588235,4483826.47058824,6,100,57.1764705882353,17
672918.75,4483872,2,100,66.575,40
672585,4486601.25,2,100,50,16
672566.8,4486864.4,7,100,77.1066666666667,75
670616.385542169,4487327.34939759,2,100,79.578313253012,83
670712.027027027,4487558.51351351,3,100,79.2027027027027,74
669133.448275862,4488896.89655172,4,100,72.6206896551724,58
668809.363636364,4488909.27272727,2,100,78.1818181818182,110
663871.666666667,4493953.33333333,4,100,69.7962962962963,54
664208.301886792,4495072.64150943,3,100,83.0691823899371,159
661113.529411765,4495130.58823529,2,100,73.7254901960784,51
656769.375,4502559.375,3,100,72.6875,64
655508.617021277,4503900.95744681,3,100,79.8617021276596,94
655689.375,4504079.25,2,100,75,80
654900,4504789.41176471,5,100,63.5882352941176,34
654776.727272727,4504608.54545455,4,100,79.9363636363636,110
665396.608695652,4495948.69565217,3,100,78.3826086956522,115
665230.961538462,4496274.80769231,2,100,79.75,104
666714.516129032,4498052.58064516,2,100,79.3118279569892,93
668284.736842105,4499989.57894737,2,100,77.4631578947368,95
663421.666666667,4510099.52380952,2,100,79.7857142857143,126
664709.154929577,4510231.90140845,2,100,83.5070422535211,142
665869.285714286,4510739.49579832,2,100,84.1932773109244,238
665917.142857143,4510954.28571429,2,93,37.6190476190476,21
668350.526315789,4512272.10526316,3,100,72.9473684210526,57
672816.666666667,4514807.01754386,4,100,86.280701754386,171
672747.127659575,4515212.87234043,3,100,84.0585106382979,188
675073.285714286,4517514.57142857,2,100,86.4952380952381,210
675951.214285714,4518122.35714286,2,100,79.2214285714286,140
675645.215311005,4518390.28708134,2,100,84.7272727272727,209
677074.482758621,4523070.68965517,2,100,74.6091954022989,87
676824.72972973,4523160.60810811,3,100,82.7837837837838,148
676565.869565217,4525113.91304348,2,100,71.0217391304348,46
676439.210526316,4525156.57894737,6,100,62.9210526315789,38
677791.698113208,4531151.88679245,2,100,58.7924528301887,53
680999.61038961,4532283.11688312,3,100,72.3116883116883,77
684157.122302158,4530141.79856115,2,100,80.2589928057554,139
684517.419354839,4528580.64516129,3,100,71.8387096774194,93
684384.25,4527957,2,100,77.1166666666667,120
684338.823529412,4527592.23529412,10,100,81.7764705882353,85
659331.818181818,4521649.09090909,2,56,22.4545454545455,11
671147.272727273,4503482.72727273,2,100,55.9393939393939,33
672976.111111111,4499270.83333333,2,100,80.6203703703704,108
673195.841584158,4499538.71287129,3,100,79.4455445544555,101
674536.666666667,4499044.16666667,2,100,74.2638888888889,72
674592.972972973,4498824.32432432,2,100,68.027027027027,37
676208.470588235,4499492.82352941,2,100,77.5176470588235,85
677648.323699422,4497111.32947977,2,100,83.0115606936416,173
679825,4496349,2,100,61.5666666666667,30
680615.049504951,4497182.67326733,2,100,79.0990099009901,101
680439.579831933,4497322.68907563,3,100,80.5546218487395,119
681652.173913043,4498188.26086957,3,100,53.9565217391304,23
681617.448979592,4498402.34693878,2,100,76.7857142857143,98
682340.625,4498846.40625,2,100,74.3125,64
682164.864864865,4499085.4054054,2,100,77.2432432432432,111
683316.470588235,4498143.52941176,3,100,70.2941176470588,51
683827.582417582,4502900.10989011,2,100,77.0769230769231,91
684080.948275862,4502533.96551724,2,100,81.1379310344828,116
685100.10989011,4505205.82417582,6,100,81.6373626373626,91
684606.176470588,4506269.11764706,4,100,79.7794117647059,68
683838.518518519,4507557.40740741,2,100,78.320987654321,81
683495.833333333,4508014.16666667,4,100,67.5555555555556,36
682146.774193548,4507100.64516129,3,100,77.9677419354839,93
680464.821428571,4507218.21428571,2,100,72.5178571428571,56
679767.222222222,4507610,3,100,73.1111111111111,54
679203.93442623,4508492.95081967,4,100,77.2786885245902,61
680095.652173913,4508860.86956522,2,100,74.5217391304348,69
691517.409326425,4516535.90673575,2,100,83.3419689119171,193
693065,4517477.41935484,2,100,83.6451612903226,186
696540.579710145,4520393.91304348,2,100,87.5555555555556,207
698940,4521780,4,100,57.3529411764706,17
699012,4521990,3,100,55.4666666666667,15
701179.238095238,4522447.33333333,2,100,86.4793650793651,315
705648.768472906,4524285.36945813,2,100,85.2216748768473,203
704401.52866242,4535782.7388535,3,100,81.8407643312102,157
704748.095238095,4535580.47619048,3,100,68.6349206349206,63
708313.026315789,4538993.28947368,3,100,55.7894736842105,76
708130.5,4538700,2,71,33,20
713670.865384615,4542101.82692308,3,100,78.5288461538462,104
717044.444444444,4547128.88888889,2,100,72.1666666666667,54
717319.591836735,4547167.34693878,3,100,64.3877551020408,49
716700,4549696.57894737,4,100,66.9736842105263,38
716506.666666667,4549537.61904762,5,100,74.6031746031746,63
716337,4550166,2,100,74.475,40
715998.865979381,4551709.17525773,2,100,76.8762886597938,97
715010.94972067,4552274.41340782,2,100,83.7653631284916,179
716137.325581395,4553858.02325581,4,100,76.1627906976744,86
715951.948051948,4554522.07792208,2,100,79.9675324675325,154
717695.93639576,4552126.43109541,2,100,84.9929328621908,283
718501.111111111,4551086.66666667,2,100,50.037037037037,27
720510,4549605,2,100,49.8571428571429,14
715050,4558305,4,100,66.9444444444444,54
713604.782608696,4560825.65217391,4,100,67.8260869565217,23
713148,4561362,7,100,60.3333333333333,15
714781.5,4561407,6,100,76.225,40
714809.702970297,4561748.31683168,2,100,78.3960396039604,101
689802.115384615,4477345.96153846,2,100,79.6634615384615,104
691396.595744681,4480681.27659574,2,100,81,94
691500,4480411.34328358,4,100,75.6716417910448,67
692990.625,4480602.5,2,100,80.6875,144
695078.21656051,4480413.05732484,3,100,84.4267515923567,157
695011.485148515,4479975.14851485,2,100,81.3069306930693,101
697648.548387097,4479640.64516129,3,100,72.4677419354839,62
697724.745762712,4480307.28813559,2,100,87.8093220338983,236
700055.265957447,4479037.5,2,100,85.4946808510638,188
700142.054794521,4479340.68493151,2,100,74.7260273972603,73
701323.366336634,4479099.20792079,2,100,85.8069306930693,202
701286.595744681,4478584.25531915,3,100,87.3475177304964,282
702092.5,4477266,3,100,79.8916666666667,120
702321.76056338,4477230.63380282,2,100,81.9225352112676,142
702534.051724138,4475334.05172414,2,100,80.4310344827586,116
702239.664804469,4475343.01675978,5,100,88.4022346368715,179
701806.153846154,4472766.53846154,4,100,78.4487179487179,78
704389.248554913,4472133.29479769,4,100,83.5317919075144,173
706510.909090909,4475926.36363636,5,98,38.1818181818182,11
707052.925531915,4475989.94680851,2,100,83.468085106383,188
708056.470588235,4476475.18716578,4,100,86.1229946524064,187
708071.351351351,4476837.56756757,4,100,62.0540540540541,37
709370.27027027,4477520,2,100,78.990990990991,111
691940.578512397,4473179.50413223,2,100,82.3140495867769,121
692003.333333333,4472943.33333333,2,100,63.3055555555556,36
693001.323529412,4472962.94117647,3,100,71.1029411764706,68
693180.789473684,4473124.47368421,2,100,80.1842105263158,114
696265.856353591,4471815.41436464,2,100,81.2651933701657,181
696230.163934426,4469371.96721311,6,100,73.8360655737705,61
696373.636363636,4467863.63636364,3,100,74.7474747474748,99
696495.288461538,4467355.96153846,3,100,73,104
696071.503759398,4466963.23308271,2,100,80.9172932330827,133
699866.962025316,4466701.13924051,3,100,77.3670886075949,79
699917.448979592,4466374.89795918,4,100,78.1938775510204,98
701114.666666667,4467512.33333333,2,100,75.6777777777778,90
703161.45,4467753.45,2,100,84.955,200
703337,4467459,7,100,66.3666666666667,30
705090,4468623,2,86,44.9,10
710790,4469490,6,100,58.2,15
710870,4469715,4,89,42.6666666666667,12
714590,4471454,6,99,47.4666666666667,15
714640,4471590,2,60,29,21
716743.2,4472502,2,100,65.96,25
718212.352941177,4473409.41176471,5,100,75.0980392156863,51
718298.181818182,4473241.36363636,6,100,63.8181818181818,22
722366.875,4475540,2,100,66.2916666666667,48
724822,4477047.5,2,100,69.5333333333333,60
726314.166666667,4477700.83333333,2,100,64.5,36
726214.431818182,4477904.31818182,2,100,76.3977272727273,88
720036.538461538,4479034.23076923,2,100,76.7179487179487,78
716015.25974026,4476699.15584416,2,100,81.4090909090909,154
715880.472972973,4476934.66216216,5,100,85.1756756756757,148
713904.920634921,4475823.17460317,2,100,86.5185185185185,189
707941.73553719,4479442.0661157,2,100,82.8925619834711,121
707901.830985915,4479845.77464789,2,100,86.093896713615,213
706884.651162791,4481696.04651163,3,100,81.2868217054264,129
706558.039215686,4483537.25490196,2,100,83.359477124183,153
706676.307692308,4484546.07692308,3,100,82.6769230769231,130
707354.711538462,4484682.69230769,3,100,86.7932692307692,208
707945.606060606,4484762.42424242,2,100,87.5505050505051,198
707999.495798319,4484168.31932773,2,100,90.0756302521008,238
708599.153225806,4484293.42741936,5,100,88.1129032258064,248
708686.774193548,4484793.87096774,4,100,80.8924731182796,93
709045.871559633,4484811.19266055,2,100,86.5229357798165,109
709815,4484850,9,100,83.4111111111111,90
709831.125,4484453.25,2,100,87.08125,160
710076.4,4484853.6,4,100,77.3066666666667,75
710464.635193133,4484971.03004292,2,100,85.5150214592275,233
710803.457943925,4484982.75700935,7,100,87.518691588785,214
711485.25,4484640.75,5,100,80.85,40
711825,4484638.23529412,3,100,77.5294117647059,34
711780,4484745,6,50,37.7692307692308,26
713005.346534653,4484243.86138614,2,100,86.976897689769,303
712806.340206186,4484665.36082474,2,100,85.8814432989691,194
713285.046728972,4484444.01869159,2,100,81.803738317757,107
714265.555555556,4484278.88888889,2,100,54,27
714207.473684211,4484680.73684211,2,100,77.3263157894737,95
714486.593406593,4484764.94505494,2,100,77.5494505494506,91
714550.952380952,4485014.52380952,2,100,81.0793650793651,126
714136.857142857,4484933.14285714,2,100,77.6380952380952,105
714310.666666667,4485233.33333333,2,100,69.4888888888889,45
713992.4,4485384.4,2,100,70.4133333333333,75
713801.489361702,4485328.08510638,3,100,68.8085106382979,47
712179.230769231,4484273.94230769,3,100,78.6442307692308,104
712241.597938144,4483974.43298969,2,100,86.639175257732,194
712573.513513513,4484249.72972973,2,100,80.963963963964,111
712684.525139665,4483922.68156425,2,100,83.9050279329609,179
712470.967741936,4483556.85483871,7,100,83.7983870967742,124
712532.352941177,4483204.11764706,2,100,85.3921568627451,153
712908.268156425,4483254.46927374,2,100,84.6480446927374,179
712800.782608696,4483596,2,100,79.5739130434783,115
713037.857142857,4482890.45454545,2,100,81.5194805194805,154
712617.341772152,4482869.62025316,6,100,83.3481012658228,158
713149.141104294,4482585.09202454,2,100,84.2638036809816,163
715016.204819277,4483075.48192771,2,100,83.2409638554217,166
715701.780821918,4483509.8630137,3,100,84.013698630137,146
715312.133333333,4483890,2,100,85.6177777777778,225
715876.666666667,4484333.33333333,2,100,55.037037037037,27
715787.936507936,4484716.34920635,3,100,82.0899470899471,189
716046.458333333,4484954.375,2,100,83.1597222222222,144
716353.228346457,4484813.62204724,2,100,82.4015748031496,127
715757.142857143,4485098.18181818,2,100,80.525974025974,154
715972.894736842,4485366.31578947,2,100,79.4649122807018,114
715672.905405405,4485536.35135135,2,100,82.1013513513514,148
715341.227436823,4485305.30685921,2,100,85.9025270758123,277
714898.090909091,4485558.95454545,2,100,84.5818181818182,220
715288.943661972,4485730.56338028,2,100,81.387323943662,142
714834.757281553,4485997.2815534,2,100,84.0485436893204,206
714070.44198895,4486035.08287293,2,100,82.8066298342541,181
713732.647058823,4486266.17647059,3,100,79.1372549019608,102
714022.75862069,4486415.68965517,3,100,79.4396551724138,116
714331.578947368,4486225.93984962,3,100,82.0977443609023,133
713454.444444444,4486795.11111111,3,100,80.6222222222222,135
712900.344827586,4487142.4137931,3,100,77.5862068965517,87
712950.208333333,4487469.58333333,2,100,82.4583333333333,144
713683.507853403,4487330.10471204,2,100,81.6701570680628,191
713258.571428571,4487597.14285714,2,100,83.2857142857143,140
713573.217391304,4487672.60869565,2,100,78.6347826086957,115
714032.967032967,4487530.71428571,2,100,83.7527472527473,182
714206.818181818,4487662.72727273,3,100,64.9090909090909,66
713766.976744186,4487967.73255814,3,100,81.9011627906977,172
714057.073170732,4488047.19512195,4,100,77.2926829268293,82
714278.316831683,4488258.41584158,2,100,80,101
714511.292307692,4488015.96923077,2,100,87.6615384615385,325
714989.178082192,4487976.57534247,3,100,72.7671232876712,73
715132.075471698,4488138.11320755,3,100,78.7075471698113,106
715469.05511811,4487957.95275591,2,100,81.3779527559055,127
715722.857142857,4487792.26890756,2,100,80.890756302521,119
715794,4487446.8,6,100,63.72,25
716006.382978723,4487573.82978723,3,100,82.3191489361702,141
716419.075144509,4486859.13294798,2,100,83.9942196531792,173
716816.885245902,4486617.70491803,2,100,83.9508196721311,183
717016.833333333,4486854,2,100,84.9277777777778,180
717175.352112676,4486447.18309859,2,100,77.6338028169014,71
717421.643835616,4486393.56164384,2,100,76.3150684931507,73
717452.571428571,4486619.14285714,2,100,80.3238095238095,105
718024.705882353,4486267.05882353,6,100,76.9607843137255,51
